EventTime	AirTemp	RH	DP	ChuckTemp	ModTemp	sLid	sVacuu	sPressure
20230313120007	20.15	0.06	-62.29	20.87	0	1	0	0
20230313120008	20.14	0.08	-60.08	20.86	0	1	0	0
20230313120009	20.15	0.16	-54.48	20.87	0	1	0	0
20230313120010	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120011	20.14	0.02	-70.31	20.88	0	1	0	0
20230313120012	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120013	20.17	0.1	-58.3	20.86	0	1	0	0
20230313120014	20.15	0.16	-54.48	20.87	0	1	0	0
20230313120016	20.11	0.1	-58.33	20.87	0	1	0	0
20230313120017	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120018	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120019	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120020	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120021	20.15	0.12	-56.84	20.88	0	1	0	0
20230313120022	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120023	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120024	20.15	0.14	-55.59	20.87	0	1	0	0
20230313120025	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120026	20.12	0.08	-60.09	20.88	0	1	0	0
20230313120027	20.12	0.12	-56.86	20.88	0	1	0	0
20230313120028	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120029	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120031	20.15	0.14	-55.59	20.87	0	1	0	0
20230313120032	20.14	0.12	-56.85	20.86	0	1	0	0
20230313120033	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120034	20.15	0.16	-54.48	20.88	0	1	0	0
20230313120035	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120036	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120037	20.15	0.16	-54.48	20.87	0	1	0	0
20230313120038	20.15	0.14	-55.59	20.88	0	1	0	0
20230313120039	20.14	0.16	-54.49	20.88	0	1	0	0
20230313120040	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120041	20.15	0.12	-56.84	20.87	0	1	0	0
20230313120042	20.14	0.16	-54.49	20.87	0	1	0	0
20230313120043	20.14	0.16	-54.49	20.88	0	1	0	0
20230313120044	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120046	20.15	0.12	-56.84	20.87	0	1	0	0
20230313120047	20.14	0.06	-62.3	20.88	0	1	0	0
20230313120048	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120049	20.11	0.04	-65.35	20.87	0	1	0	0
20230313120050	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120051	20.15	0.18	-53.5	20.88	0	1	0	0
20230313120052	20.14	0.1	-58.31	20.86	0	1	0	0
20230313120053	20.15	0.06	-62.29	20.87	0	1	0	0
20230313120054	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120055	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120056	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120057	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120058	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120059	20.12	0.08	-60.09	20.88	0	1	0	0
20230313120101	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120102	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120103	20.14	0.1	-58.31	20.86	0	1	0	0
20230313120104	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120105	20.14	0.16	-54.49	20.88	0	1	0	0
20230313120106	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120107	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120108	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120109	20.11	0.08	-60.09	20.87	0	1	0	0
20230313120110	20.12	0.04	-65.35	20.87	0	1	0	0
20230313120111	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120112	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120113	20.12	0.06	-62.31	20.87	0	1	0	0
20230313120114	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120116	20.15	0.12	-56.84	20.87	0	1	0	0
20230313120117	20.12	0.08	-60.09	20.86	0	1	0	0
20230313120118	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120119	20.15	0.14	-55.59	20.88	0	1	0	0
20230313120120	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120121	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120122	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120123	20.11	0.12	-56.86	20.88	0	1	0	0
20230313120124	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120125	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120126	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120127	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120128	20.12	0.04	-65.35	20.88	0	1	0	0
20230313120129	20.15	0.1	-58.31	20.88	0	1	0	0
20230313120130	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120132	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120133	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120134	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120135	20.17	0.18	-53.49	20.87	0	1	0	0
20230313120136	20.17	0.1	-58.3	20.87	0	1	0	0
20230313120137	20.11	0.08	-60.09	20.87	0	1	0	0
20230313120138	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120139	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120140	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120141	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120142	20.15	0.06	-62.29	20.88	0	1	0	0
20230313120143	20.15	0.06	-62.29	20.87	0	1	0	0
20230313120144	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120146	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120147	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120148	20.11	0.08	-60.09	20.86	0	1	0	0
20230313120149	20.14	0.12	-56.85	20.87	0	1	0	0
20230313120150	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120151	20.14	0.06	-62.3	20.88	0	1	0	0
20230313120152	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120153	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120154	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120155	20.14	0.04	-65.34	20.88	0	1	0	0
20230313120156	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120157	20.11	0.12	-56.86	20.88	0	1	0	0
20230313120158	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120159	20.11	0.12	-56.86	20.88	0	1	0	0
20230313120200	20.14	0.16	-54.49	20.88	0	1	0	0
20230313120202	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120203	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120204	20.12	0.1	-58.32	20.86	0	1	0	0
20230313120205	20.14	0.08	-60.08	20.86	0	1	0	0
20230313120206	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120207	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120208	20.14	0.04	-65.34	20.87	0	1	0	0
20230313120209	20.14	0.16	-54.49	20.87	0	1	0	0
20230313120210	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120211	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120212	20.12	0.08	-60.09	20.86	0	1	0	0
20230313120213	20.12	0.14	-55.6	20.88	0	1	0	0
20230313120214	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120215	20.14	0.04	-65.34	20.88	0	1	0	0
20230313120217	20.12	0.1	-58.32	20.86	0	1	0	0
20230313120218	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120219	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120220	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120221	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120222	20.11	0.16	-54.5	20.88	0	1	0	0
20230313120223	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120224	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120225	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120226	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120227	20.14	0.04	-65.34	20.87	0	1	0	0
20230313120228	20.14	0.1	-58.31	20.86	0	1	0	0
20230313120229	20.14	0.1	-58.31	20.86	0	1	0	0
20230313120230	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120232	20.12	0.06	-62.31	20.86	0	1	0	0
20230313120233	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120234	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120235	20.14	0.14	-55.59	20.86	0	1	0	0
20230313120236	20.14	0.12	-56.85	20.87	0	1	0	0
20230313120237	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120238	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120239	20.11	0.12	-56.86	20.88	0	1	0	0
20230313120240	20.14	0.1	-58.31	20.86	0	1	0	0
20230313120241	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120242	20.12	0.04	-65.35	20.87	0	1	0	0
20230313120243	20.15	0.1	-58.31	20.87	0	1	0	0
20230313120244	20.12	0.14	-55.6	20.88	0	1	0	0
20230313120245	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120247	20.15	0.12	-56.84	20.87	0	1	0	0
20230313120248	20.11	0.04	-65.35	20.86	0	1	0	0
20230313120249	20.17	0.06	-62.28	20.88	0	1	0	0
20230313120250	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120251	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120252	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120253	20.12	0.08	-60.09	20.86	0	1	0	0
20230313120254	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120255	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120256	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120257	20.15	0.08	-60.07	20.86	0	1	0	0
20230313120258	20.14	0.2	-52.62	20.88	0	1	0	0
20230313120259	20.15	0.16	-54.48	20.87	0	1	0	0
20230313120300	20.12	0.06	-62.31	20.86	0	1	0	0
20230313120302	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120303	20.14	0.02	-70.31	20.87	0	1	0	0
20230313120304	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120305	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120306	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120307	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120308	20.14	0.1	-58.31	20.86	0	1	0	0
20230313120309	20.14	0.06	-62.3	20.87	0	1	0	0
20230313120310	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120311	20.15	0.12	-56.84	20.88	0	1	0	0
20230313120312	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120313	20.15	0.1	-58.31	20.87	0	1	0	0
20230313120314	20.12	0.08	-60.09	20.88	0	1	0	0
20230313120315	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120317	20.12	0.06	-62.31	20.87	0	1	0	0
20230313120318	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120319	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120320	20.14	0.12	-56.85	20.86	0	1	0	0
20230313120321	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120322	20.11	0.16	-54.5	20.87	0	1	0	0
20230313120323	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120324	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120325	20.12	0.12	-56.86	20.88	0	1	0	0
20230313120326	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120327	20.11	0.12	-56.86	20.86	0	1	0	0
20230313120328	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120329	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120330	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120331	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120333	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120334	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120335	20.09	0.08	-60.1	20.87	0	1	0	0
20230313120336	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120337	20.15	0.1	-58.31	20.87	0	1	0	0
20230313120338	20.14	0.06	-62.3	20.88	0	1	0	0
20230313120339	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120340	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120341	20.11	0.08	-60.09	20.86	0	1	0	0
20230313120342	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120343	20.15	0.08	-60.07	20.87	0	1	0	0
20230313120344	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120345	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120346	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120348	20.12	0.18	-53.52	20.88	0	1	0	0
20230313120349	20.11	0.1	-58.33	20.86	0	1	0	0
20230313120350	20.11	0.1	-58.33	20.88	0	1	0	0
20230313120351	20.11	0.1	-58.33	20.87	0	1	0	0
20230313120352	20.15	0.1	-58.31	20.87	0	1	0	0
20230313120353	20.12	0.12	-56.86	20.88	0	1	0	0
20230313120354	20.12	0.08	-60.09	20.88	0	1	0	0
20230313120355	20.11	0.08	-60.09	20.88	0	1	0	0
20230313120356	20.14	0.08	-60.08	20.88	0	1	0	0
20230313120357	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120358	20.12	0.06	-62.31	20.88	0	1	0	0
20230313120359	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120400	20.14	0.1	-58.31	20.87	0	1	0	0
20230313120401	20.14	0.12	-56.85	20.88	0	1	0	0
20230313120403	20.11	0.1	-58.33	20.87	0	1	0	0
20230313120404	20.14	0.14	-55.59	20.88	0	1	0	0
20230313120405	20.14	0.16	-54.49	20.87	0	1	0	0
20230313120406	20.14	0.12	-56.85	20.87	0	1	0	0
20230313120407	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120408	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120409	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120410	20.12	0.1	-58.32	20.87	0	1	0	0
20230313120411	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120412	20.12	0.1	-58.32	20.88	0	1	0	0
20230313120413	20.12	0.06	-62.31	20.87	0	1	0	0
20230313120414	20.14	0.08	-60.08	20.87	0	1	0	0
20230313120415	20.14	0.14	-55.59	20.87	0	1	0	0
20230313120416	20.14	0.1	-58.31	20.88	0	1	0	0
20230313120417	20.12	0.14	-55.6	20.88	0	1	0	0
20230313120419	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120420	20.14	0.16	-54.49	20.87	0	1	0	0
20230313120421	20.12	0.08	-60.09	20.87	0	1	0	0
20230313120422	20.11	0.1	-58.33	20.88	0	1	0	0
20230313120423	20.11	0.06	-62.31	20.87	0	1	0	0
20230313120424	20.15	0.1	-58.31	20.87	0	1	0	0
20230313120425	20.12	0.16	-54.5	20.87	0	1	0	0
20230313120426	20.11	0.1	-58.33	20.87	0	1	0	0
20230313120427	20.11	0.02	-70.32	20.87	0	1	0	0
20230313120428	20.12	0.12	-56.86	20.87	0	1	0	0
20230313120429	20.12	0.16	-54.5	20.87	0	1	0	0
20230313120430	20.11	0.12	-56.86	20.87	0	1	0	0
20230313120431	20.11	0.1	-58.33	20.87	0	1	0	0
20230313120432	20.12	0.14	-55.6	20.87	0	1	0	0
20230313120434	20.12	0.04	-65.35	20.88	0	1	0	0
20230313120435	20.14	0.06	-62.3	20.86	0	1	0	0
20230313120436	20.08	0.12	-56.88	20.87	0	1	0	0
